,epoch,training_cross_ent_loss,training_top_inf_acc,training_top_true_acc,training_top_1_acc,val_cross_ent_loss,val_top_inf_acc,val_top_true_acc,val_top_1_acc
705,705,1.429757833480835,0.1936848759651184,0.478515625,0.4763779640197754,,,,
706,706,1.3709450960159302,0.2108072191476822,0.53515625,0.5333333611488342,,,,
707,707,1.4316133260726929,0.2103513926267624,0.5807291865348816,0.5803921818733215,,,,
708,708,1.4201306104660034,0.2097654789686203,0.5914062261581421,0.5873016119003296,,,,
709,709,1.4301717281341553,0.20156235992908478,0.56640625,0.5629920959472656,,,,
710,710,1.4239000082015991,0.21853281557559967,0.58203125,0.5810276865959167,,,,
711,711,1.513990044593811,0.2276039868593216,0.5947265625,0.5944882035255432,,,,
712,712,1.4640432596206665,0.2101561725139618,0.5190104246139526,0.5161290168762207,,,,
713,713,1.3848750591278076,0.20800769329071045,0.51953125,0.5198413133621216,,,,
714,714,1.4311842918395996,0.21614572405815125,0.515625,0.5118110179901123,,,,
715,715,1.500797152519226,0.20527337491512299,0.5071614980697632,0.5020080208778381,,,,
716,716,1.3561707735061646,0.18049035966396332,0.4856770932674408,0.4842519760131836,,,,
717,717,1.5214954614639282,0.2332245260477066,0.6414620876312256,0.6385542154312134,,,,
718,718,1.5044435262680054,0.2294919341802597,0.642578125,0.6417322754859924,,,,
719,719,1.4502456188201904,0.2048826664686203,0.5594075918197632,0.5537848472595215,,,,
720,720,1.627350926399231,0.2069423645734787,0.5359700322151184,0.527999997138977,,,,
721,721,1.5011862516403198,0.22037747502326965,0.5524088144302368,0.547619104385376,,,,
722,722,1.391137957572937,0.20481762290000916,0.4772135615348816,0.4761905074119568,,,,
723,723,1.3881677389144897,0.20768217742443085,0.5556640625,0.5515873432159424,,,,
724,724,1.4746919870376587,0.21061179041862488,0.5625,0.5617530345916748,,,,
725,725,1.412904977798462,0.2073240876197815,0.58544921875,0.5843137502670288,,,,
726,726,1.471541404724121,0.2250974178314209,0.59375,0.5905511975288391,,,,
727,727,1.3651330471038818,0.20800764858722687,0.5651041269302368,0.5629920959472656,,,,
728,728,1.5172418355941772,0.2198241502046585,0.5661458969116211,0.5680000185966492,,,,
729,729,1.4989793300628662,0.21907541155815125,0.5963541865348816,0.5960784554481506,1.2758913040161133,0.1979166567325592,0.474609375,0.4743083119392395
730,730,1.4702774286270142,0.21555973589420319,0.534375011920929,0.5335968732833862,,,,
731,731,1.432328701019287,0.2151040881872177,0.557812511920929,0.5590550899505615,,,,
732,732,1.4129176139831543,0.20149728655815125,0.5390625,0.5390625,,,,
733,733,1.5129462480545044,0.22993580996990204,0.6176214814186096,0.6166008114814758,,,,
734,734,1.3749860525131226,0.21061179041862488,0.578125,0.5764706134796143,,,,
735,735,1.4498711824417114,0.2142576426267624,0.5661458969116211,0.5652174353599548,,,,
736,736,1.4449149370193481,0.21256497502326965,0.58984375,0.5889328122138977,,,,
737,737,1.477136254310608,0.2212238311767578,0.5855468511581421,0.5816733241081238,,,,
738,738,1.41763436794281,0.22675764560699463,0.576171875,0.5753968358039856,,,,
739,739,1.5082342624664307,0.21183107793331146,0.5300409197807312,0.5277777910232544,,,,
740,740,1.4505068063735962,0.20340390503406525,0.538281261920929,0.5354330539703369,,,,
741,741,1.3678900003433228,0.19038619101047516,0.4928385615348816,0.4960317611694336,,,,
742,742,1.3568711280822754,0.1852409690618515,0.4991319477558136,0.49800798296928406,,,,
743,743,1.3849655389785767,0.21191394329071045,0.580078125,0.5803921818733215,,,,
744,744,1.4832261800765991,0.2115015834569931,0.5772135257720947,0.5702810883522034,,,,
745,745,1.4682402610778809,0.2210284024477005,0.603515625,0.6023622155189514,,,,
746,746,1.4429460763931274,0.21809880435466766,0.6100260019302368,0.6102362275123596,,,,
747,747,1.3791966438293457,0.21647118031978607,0.56640625,0.56640625,,,,
748,748,1.390109658241272,0.21666650474071503,0.5703125,0.5669291019439697,,,,
749,749,1.4851714372634888,0.2128608673810959,0.5390625,0.535714328289032,,,,
750,750,1.4045284986495972,0.21210920810699463,0.52734375,0.5254902243614197,,,,
751,751,1.4444568157196045,0.2215612232685089,0.5713975429534912,0.5708661675453186,,,,
752,752,1.4209946393966675,0.22512999176979065,0.5859375,0.5793651342391968,,,,
753,753,1.5428705215454102,0.2377384603023529,0.6283482313156128,0.6230158805847168,,,,
754,754,1.5092602968215942,0.23274724185466766,0.625,0.625,,,,
755,755,1.5209078788757324,0.20342671871185303,0.5179687738418579,0.5138339996337891,,,,
756,756,1.5250191688537598,0.22680503129959106,0.5831597447395325,0.5833333730697632,,,,
757,757,1.3088682889938354,0.18815094232559204,0.51953125,0.5176470875740051,,,,
758,758,1.4096567630767822,0.21445295214653015,0.5787760615348816,0.5770751237869263,,,,
759,759,1.3536466360092163,0.20475250482559204,0.537109375,0.5372549295425415,,,,
760,760,1.5884480476379395,0.2446286529302597,0.6502604484558105,0.6507936716079712,,,,
761,761,1.4485504627227783,0.22421865165233612,0.5885416865348816,0.5849802494049072,,,,
762,762,1.486201286315918,0.23193342983722687,0.625,0.6205533742904663,,,,
763,763,1.4093668460845947,0.20703108608722687,0.54296875,0.5415019989013672,,,,
764,764,1.4639045000076294,0.20986320078372955,0.5697544813156128,0.5697211027145386,,,,
765,765,1.3654005527496338,0.21679678559303284,0.5126953125,0.5137255191802979,,,,
766,766,1.6077178716659546,0.2387802004814148,0.6383463740348816,0.6349206566810608,,,,
767,767,1.374985933303833,0.2067055106163025,0.56640625,0.5652174353599548,,,,
768,768,1.4085725545883179,0.2132159173488617,0.59375,0.5921568870544434,,,,
769,769,1.49061119556427,0.2324867993593216,0.611328125,0.6080000400543213,,,,
770,770,1.4574886560440063,0.21299898624420166,0.5852864384651184,0.5833333730697632,,,,
771,771,1.4836435317993164,0.2150803655385971,0.5659722089767456,0.5612648725509644,,,,
772,772,1.4813086986541748,0.22291649878025055,0.5828450322151184,0.5800000429153442,,,,
773,773,1.4481842517852783,0.23014305531978607,0.6015625,0.6015625,,,,
774,774,1.4337749481201172,0.21184885501861572,0.552734375,0.5533596873283386,,,,
775,775,1.3818966150283813,0.20963530242443085,0.552734375,0.5529412031173706,,,,
776,776,1.446045160293579,0.22226545214653015,0.58984375,0.5882353186607361,,,,
777,777,1.3795496225357056,0.20312488079071045,0.55859375,0.5568627715110779,,,,
778,778,1.3791613578796387,0.21028628945350647,0.5859375,0.5843137502670288,,,,
779,779,1.4044431447982788,0.21002590656280518,0.611328125,0.612000048160553,,,,
780,780,1.5621689558029175,0.2315102368593216,0.6217447519302368,0.6190476417541504,,,,
781,781,1.4147359132766724,0.20627155900001526,0.5143229365348816,0.5118110179901123,,,,
782,782,1.457194209098816,0.21432282030582428,0.5609375238418579,0.5590550899505615,,,,
783,783,1.4878534078598022,0.21307295560836792,0.5655381679534912,0.5629920959472656,,,,
784,784,1.5189576148986816,0.2402992695569992,0.6012369990348816,0.5992063879966736,,,,
785,785,1.4216543436050415,0.21104593575000763,0.546875,0.5415019989013672,,,,
786,786,1.3605244159698486,0.21809887886047363,0.53125,0.529411792755127,,,,
787,787,1.3168504238128662,0.1986001878976822,0.5279947519302368,0.5275590419769287,,,,
788,788,1.4451186656951904,0.23024067282676697,0.6119791865348816,0.6102362275123596,,,,
789,789,1.5338190793991089,0.21796855330467224,0.5774739980697632,0.5737051963806152,,,,
790,790,1.4228463172912598,0.22037743031978607,0.59765625,0.5944882035255432,,,,
791,791,1.5070912837982178,0.22063785791397095,0.6073242425918579,0.60317462682724,,,,
792,792,1.4140864610671997,0.20491518080234528,0.51953125,0.5158730745315552,,,,
793,793,1.5055220127105713,0.2111090123653412,0.5414496660232544,0.5400000214576721,,,,
794,794,1.5391052961349487,0.22139546275138855,0.5512152910232544,0.547619104385376,,,,
795,795,1.4082729816436768,0.19635404646396637,0.5172525644302368,0.5177865624427795,,,,
796,796,1.4125734567642212,0.20377588272094727,0.53515625,0.5296443104743958,,,,
797,797,1.4658132791519165,0.22252586483955383,0.5833333730697632,0.5793651342391968,,,,
798,798,1.3686597347259521,0.20377589762210846,0.53125,0.53125,,,,
799,799,1.4542557001113892,0.21315088868141174,0.5514322519302368,0.5533596873283386,,,,
800,800,1.362280011177063,0.20507793128490448,0.55859375,0.5568627715110779,,,,
801,801,1.3168480396270752,0.19010405242443085,0.5088541507720947,0.5059288740158081,,,,
802,802,1.3795764446258545,0.19839400053024292,0.5520833134651184,0.5515873432159424,,,,
803,803,1.376749873161316,0.19309885799884796,0.529492199420929,0.5256917476654053,,,,
804,804,1.349117636680603,0.19531235098838806,0.5179687738418579,0.5139442682266235,,,,
805,805,1.5761041641235352,0.24414043128490448,0.61328125,0.6111111640930176,,,,
806,806,1.3468117713928223,0.20703114569187164,0.494140625,0.4940711557865143,,,,
807,807,1.5128626823425293,0.2416013777256012,0.5729166269302368,0.5753968358039856,,,,
808,808,1.4998393058776855,0.2304035723209381,0.5670573115348816,0.5669291019439697,,,,
809,809,1.3871723413467407,0.20963536202907562,0.53515625,0.53515625,,,,
810,810,1.3894439935684204,0.1982479989528656,0.4986979067325592,0.49193546175956726,,,,
811,811,1.5930070877075195,0.22953540086746216,0.6031203866004944,0.5960000157356262,,,,
812,812,1.4694411754608154,0.2272784411907196,0.6061198115348816,0.6071428656578064,,,,
813,813,1.4455431699752808,0.19760186970233917,0.54296875,0.5378485918045044,,,,
814,814,1.5438319444656372,0.23122622072696686,0.5961371660232544,0.5976095795631409,,,,
815,815,1.3851878643035889,0.19303373992443085,0.49609375,0.4960629940032959,,,,
816,816,1.4505926370620728,0.22070299088954926,0.572265625,0.5691699981689453,,,,
817,817,1.3837069272994995,0.20403631031513214,0.5504556894302368,0.5494071245193481,,,,
818,818,1.4190226793289185,0.20670558512210846,0.56640625,0.5612648725509644,,,,
819,819,1.3831478357315063,0.19542090594768524,0.5423176884651184,0.5454545617103577,,,,
820,820,1.458109736442566,0.23574192821979523,0.6302083730697632,0.6299212574958801,,,,
821,821,1.4761260747909546,0.2178502380847931,0.5811631679534912,0.5753968358039856,,,,
822,822,1.406020998954773,0.20410138368606567,0.5390625,0.5390625,,,,
823,823,1.3706951141357422,0.1973956823348999,0.5084635019302368,0.5079365372657776,,,,
824,824,1.4222842454910278,0.2147350013256073,0.583984375,0.5793651342391968,,,,
825,825,1.2920953035354614,0.19010403752326965,0.509765625,0.5098039507865906,,,,
826,826,1.4973405599594116,0.21215061843395233,0.5434027910232544,0.5381525754928589,,,,
827,827,1.4675096273422241,0.22699636220932007,0.570498526096344,0.5697211027145386,,,,
828,828,1.3227392435073853,0.19472640752792358,0.5,0.4960629940032959,,,,
829,829,1.3679053783416748,0.19726550579071045,0.5322265625,0.5314960479736328,,,,
830,830,1.4372000694274902,0.21733924746513367,0.5826822519302368,0.5810276865959167,,,,
831,831,1.3879259824752808,0.20442691445350647,0.546875,0.545098066329956,,,,
832,832,1.4406172037124634,0.1914801448583603,0.4780815839767456,0.4761905074119568,,,,
833,833,1.4929484128952026,0.2309243232011795,0.5816406011581421,0.5793651342391968,,,,
834,834,1.3581130504608154,0.20800763368606567,0.5546875,0.5568627715110779,,,,
835,835,1.387545108795166,0.216536283493042,0.5865885615348816,0.5849802494049072,,,,
836,836,1.4253019094467163,0.20008671283721924,0.5133463144302368,0.5118110179901123,,,,
837,837,1.3680897951126099,0.18339833617210388,0.4852864742279053,0.48605579137802124,,,,
838,838,1.4243215322494507,0.19975127279758453,0.5279948115348816,0.5256917476654053,,,,
839,839,1.4778248071670532,0.20507796108722687,0.515625,0.5079365372657776,,,,
840,840,1.4723529815673828,0.22421862185001373,0.5296875238418579,0.5275590419769287,,,,
841,841,1.384210467338562,0.19993479549884796,0.505859375,0.5059288740158081,,,,
842,842,1.4968578815460205,0.21853283047676086,0.5528273582458496,0.5515873432159424,,,,
843,843,1.4098174571990967,0.20156237483024597,0.5553385019302368,0.5498008131980896,,,,
844,844,1.3840079307556152,0.21108928322792053,0.5501301884651184,0.547619104385376,,,,
845,845,1.3900225162506104,0.21549463272094727,0.53515625,0.53515625,,,,
846,846,1.4412407875061035,0.20527325570583344,0.55859375,0.5498008131980896,,,,
847,847,1.3995226621627808,0.19524729251861572,0.53173828125,0.5296443104743958,,,,
848,848,1.442704439163208,0.20475246012210846,0.5625,0.5577689409255981,,,,
849,849,1.297843098640442,0.18326814472675323,0.5,0.5,,,,
850,850,1.4262328147888184,0.2067548632621765,0.5542534589767456,0.5494071245193481,,,,
851,851,1.4867933988571167,0.21230453252792358,0.5572916269302368,0.5568627715110779,,,,
852,852,1.424691915512085,0.2106020450592041,0.5416666865348816,0.539370059967041,,,,
853,853,1.5625743865966797,0.23857396841049194,0.6247395873069763,0.6200000047683716,,,,
854,854,1.4954326152801514,0.22115670144557953,0.5889756679534912,0.5849802494049072,,,,
855,855,1.4310739040374756,0.21370424330234528,0.5615885853767395,0.5595238208770752,,,,
856,856,1.471920371055603,0.20772358775138855,0.5374132394790649,0.5338645577430725,,,,
857,857,1.4508426189422607,0.2063908576965332,0.546875,0.5433070659637451,,,,
858,858,1.4337491989135742,0.21842429041862488,0.5729166269302368,0.5697211027145386,,,,
859,859,1.3914474248886108,0.21614570915699005,0.56640625,0.56640625,,,,
860,860,1.4191761016845703,0.21243473887443542,0.544921875,0.5433070659637451,,,,
861,861,1.3233458995819092,0.19287101924419403,0.515625,0.515625,,,,
862,862,1.4708362817764282,0.21833749115467072,0.56982421875,0.5652174353599548,,,,
863,863,1.483782410621643,0.22193992137908936,0.581250011920929,0.5787401795387268,,,,
864,864,1.4910290241241455,0.22135403752326965,0.583984375,0.5793651342391968,,,,
865,865,1.42763352394104,0.22667084634304047,0.5885416865348816,0.5833333730697632,,,,
866,866,1.5116968154907227,0.23821598291397095,0.630859375,0.6324111223220825,,,,
867,867,1.4900226593017578,0.21549467742443085,0.5508742928504944,0.5458167791366577,,,,
868,868,1.5533447265625,0.24765606224536896,0.6186755895614624,0.6166008114814758,,,,
869,869,1.4628639221191406,0.21923811733722687,0.5787760019302368,0.5787401795387268,,,,
870,870,1.449297547340393,0.2285153865814209,0.57421875,0.57421875,,,,
871,871,1.3603631258010864,0.20003242790699005,0.5234375,0.5196850299835205,,,,
872,872,1.5364881753921509,0.22523656487464905,0.5993923544883728,0.593625545501709,,,,
873,873,1.4628485441207886,0.22408835589885712,0.6134440302848816,0.6111111640930176,,,,
874,874,1.4089730978012085,0.21542955935001373,0.5972005128860474,0.5903614163398743,,,,
875,875,1.3996304273605347,0.2174476981163025,0.59765625,0.5968379974365234,,,,
876,876,1.395461916923523,0.22401243448257446,0.600781261920929,0.5984252095222473,,,,
877,877,1.4427318572998047,0.21310745179653168,0.5846354365348816,0.5826771855354309,,,,
878,878,1.415520191192627,0.20891907811164856,0.546875,0.5472440719604492,,,,
879,879,1.4708095788955688,0.22506488859653473,0.5760045051574707,0.5748031735420227,,,,
880,880,1.5656201839447021,0.21254132688045502,0.5538194179534912,0.5480000376701355,,,,
881,881,1.4286543130874634,0.21451804041862488,0.576171875,0.5753968358039856,,,,
882,882,1.3982453346252441,0.2039061188697815,0.5553385019302368,0.5498008131980896,,,,
883,883,1.3593027591705322,0.20439742505550385,0.5269097089767456,0.5275590419769287,,,,
884,884,1.4331966638565063,0.21809877455234528,0.5833333730697632,0.5826771855354309,,,,
885,885,1.4452537298202515,0.21082890033721924,0.5481770634651184,0.5458167791366577,,,,
886,886,1.329255223274231,0.19186188280582428,0.5325520634651184,0.5314960479736328,,,,
887,887,1.4646739959716797,0.21679671108722687,0.57421875,0.5697211027145386,,,,
888,888,1.3946729898452759,0.21126289665699005,0.5625,0.5607843399047852,,,,
889,889,1.4393261671066284,0.1986248642206192,0.5013020634651184,0.4979919493198395,,,,
890,890,1.38710355758667,0.21842433512210846,0.55078125,0.5490196347236633,,,,
891,891,1.4457464218139648,0.21451807022094727,0.5553385019302368,0.5551180839538574,,,,
892,892,1.4308063983917236,0.20610874891281128,0.5390625,0.535714328289032,,,,
893,893,1.576397180557251,0.24144744873046875,0.6167534589767456,0.6126482486724854,,,,
894,894,1.3646142482757568,0.19895817339420319,0.5218750238418579,0.5196850299835205,,,,
895,895,1.3772543668746948,0.1994258165359497,0.5088975429534912,0.5078740119934082,,,,
896,896,1.4144433736801147,0.215559720993042,0.58935546875,0.5849802494049072,,,,
897,897,1.4806591272354126,0.23496073484420776,0.5983072519302368,0.5984252095222473,,,,
898,898,1.3983265161514282,0.20605458319187164,0.537109375,0.5354330539703369,,,,
899,899,1.4279037714004517,0.19746088981628418,0.517578125,0.5157480239868164,,,,
900,900,1.243713140487671,0.20117172598838806,0.5546875,0.5546875,,,,
901,901,1.3403383493423462,0.20377594232559204,0.546875,0.5490196347236633,,,,
902,902,1.3962923288345337,0.20839828252792358,0.557812511920929,0.5551180839538574,,,,
903,903,1.4450950622558594,0.20729152858257294,0.5540364980697632,0.5560000538825989,,,,
904,904,1.372399091720581,0.21139107644557953,0.5577256679534912,0.5595238208770752,,,,
905,905,1.4812325239181519,0.23632796108722687,0.6011718511581421,0.6023622155189514,,,,
906,906,1.4274375438690186,0.22395820915699005,0.5579427480697632,0.5555555820465088,,,,
907,907,1.4581011533737183,0.20920130610466003,0.513671875,0.5118110179901123,,,,
908,908,1.3358633518218994,0.19016924500465393,0.4580729007720947,0.4563492238521576,,,,
909,909,1.3769261837005615,0.20788943767547607,0.5088975429534912,0.5078740119934082,,,,
910,910,1.5351805686950684,0.23001283407211304,0.5927733778953552,0.593625545501709,,,,
911,911,1.476566195487976,0.21299895644187927,0.560546875,0.5577689409255981,,,,
912,912,1.498674750328064,0.22493477165699005,0.6011284589767456,0.5968379974365234,,,,
913,913,1.4603512287139893,0.2131725400686264,0.564453125,0.5652174353599548,,,,
914,914,1.5119740962982178,0.24268636107444763,0.6223958134651184,0.6230158805847168,,,,
915,915,1.3873356580734253,0.2015417367219925,0.4952256977558136,0.4921259880065918,,,,
916,916,1.4716304540634155,0.2338540107011795,0.5130208730697632,0.511904776096344,,,,
917,917,1.455110788345337,0.22122381627559662,0.56640625,0.5652174353599548,,,,
918,918,1.4011223316192627,0.20095469057559967,0.55859375,0.5568627715110779,,,,
919,919,1.5045111179351807,0.2263670116662979,0.6158853769302368,0.6175298690795898,,,,
920,920,1.4526357650756836,0.21814212203025818,0.5983072519302368,0.5952381491661072,,,,
921,921,1.440880537033081,0.21427930891513824,0.60107421875,0.5984252095222473,,,,
922,922,1.4233332872390747,0.20572897791862488,0.587890625,0.586614191532135,,,,
923,923,1.4294744729995728,0.22448977828025818,0.625,0.625984251499176,,,,
924,924,1.528012752532959,0.21289050579071045,0.5621744394302368,0.5600000023841858,,,,
925,925,1.4154632091522217,0.20846334099769592,0.5657551884651184,0.5652174353599548,,,,
926,926,1.5989006757736206,0.22861310839653015,0.61669921875,0.6200000047683716,,,,
927,927,1.4107307195663452,0.20703114569187164,0.552734375,0.5529412031173706,,,,
928,928,1.4839128255844116,0.21158835291862488,0.599609375,0.5984252095222473,,,,
929,929,1.3798418045043945,0.20019514858722687,0.546875,0.545098066329956,,,,
930,930,1.4125611782073975,0.21636264026165009,0.6041666865348816,0.6039215922355652,,,,
931,931,1.2458018064498901,0.18033841252326965,0.5,0.49803924560546875,,,,
932,932,1.3689913749694824,0.21152324974536896,0.5846353769302368,0.5843137502670288,,,,
933,933,1.4329218864440918,0.21289044618606567,0.57421875,0.5764706134796143,,,,
934,934,1.4931281805038452,0.21679674088954926,0.5768228769302368,0.5748031735420227,,,,
935,935,1.4612680673599243,0.19687490165233612,0.51953125,0.5080645084381104,,,,
936,936,1.4666965007781982,0.23242169618606567,0.58984375,0.5833333730697632,,,,
937,937,1.5567775964736938,0.20058579742908478,0.51611328125,0.5080645084381104,,,,
938,938,1.2842051982879639,0.1899847388267517,0.4980469048023224,0.49802374839782715,,,,
939,939,1.458871841430664,0.21451810002326965,0.57421875,0.5714285969734192,,,,
940,940,1.35389244556427,0.20214831829071045,0.5234375,0.5254902243614197,,,,
941,941,1.4200727939605713,0.21234792470932007,0.55078125,0.541832685470581,,,,
942,942,1.4335342645645142,0.20861530303955078,0.5420573353767395,0.5400000214576721,,,,
943,943,1.3819222450256348,0.21158835291862488,0.564453125,0.5629920959472656,,,,
944,944,1.4123286008834839,0.19270822405815125,0.53125,0.5275590419769287,,,,
945,945,1.4293915033340454,0.21462656557559967,0.5849609375,0.5810276865959167,,,,
946,946,1.424834132194519,0.21139301359653473,0.5735677480697632,0.5697211027145386,,,,
947,947,1.390152931213379,0.20644515752792358,0.55078125,0.5490196347236633,,,,
948,948,1.3280916213989258,0.19596338272094727,0.521484375,0.5196850299835205,,,,
949,949,1.4361472129821777,0.2153407335281372,0.5377604365348816,0.5335968732833862,,,,
950,950,1.4550999402999878,0.20807278156280518,0.515625,0.5138339996337891,,,,
951,951,1.4360982179641724,0.18487206101417542,0.4714626967906952,0.4682539999485016,,,,
952,952,1.4179657697677612,0.22499985992908478,0.57421875,0.5731225609779358,,,,
953,953,1.3890984058380127,0.20301634073257446,0.5436198115348816,0.541832685470581,,,,
954,954,1.3954204320907593,0.21809886395931244,0.580078125,0.5803921818733215,,,,
955,955,1.2929847240447998,0.19954411685466766,0.5498046875,0.547619104385376,,,,
956,956,1.376879334449768,0.19726550579071045,0.5625,0.5625,,,,
957,957,1.4366998672485352,0.20604364573955536,0.5628255605697632,0.5612648725509644,,,,
958,958,1.319496989250183,0.20507800579071045,0.53125,0.53125,,,,
959,959,1.4718513488769531,0.21598292887210846,0.58203125,0.5810276865959167,,,,
960,960,1.399517297744751,0.20716148614883423,0.4993489384651184,0.5,,,,
961,961,1.478433609008789,0.22135400772094727,0.5380859375,0.5375494360923767,,,,
962,962,1.3921436071395874,0.1972004622220993,0.4908854067325592,0.4861660301685333,,,,
963,963,1.4809259176254272,0.21538616716861725,0.5777994394302368,0.5753968358039856,,,,
964,964,1.4707545042037964,0.2354164868593216,0.5997720956802368,0.5968379974365234,,,,
965,965,1.3139458894729614,0.19622386991977692,0.5133463144302368,0.5118110179901123,,,,
966,966,1.447456955909729,0.22421857714653015,0.5768228769302368,0.5731225609779358,,,,
967,967,1.4438918828964233,0.22269950807094574,0.5540364980697632,0.5515873432159424,,,,
968,968,1.4886136054992676,0.21223941445350647,0.5748698115348816,0.5697211027145386,,,,
969,969,1.3946032524108887,0.22246073186397552,0.5677083730697632,0.5686274766921997,,,,
970,970,1.4418423175811768,0.22428375482559204,0.5667968988418579,0.5652174353599548,,,,
971,971,1.408695936203003,0.21777324378490448,0.59375,0.5944882035255432,,,,
972,972,1.4883629083633423,0.20244120061397552,0.5514322519302368,0.547619104385376,,,,
973,973,1.6518832445144653,0.24596916139125824,0.6736111044883728,0.6693227291107178,,,,
974,974,1.398403286933899,0.22037740051746368,0.6171875,0.6171875,,,,
975,975,1.4827953577041626,0.21771109104156494,0.5850151777267456,0.5810276865959167,,,,
976,976,1.4182771444320679,0.20373249053955078,0.5511068105697632,0.5494071245193481,,,,
977,977,1.3985774517059326,0.20638008415699005,0.5390625,0.5354330539703369,,,,
978,978,1.4411324262619019,0.22389313578605652,0.5558267831802368,0.5537848472595215,,,,
979,979,1.3430176973342896,0.20237618684768677,0.5533854365348816,0.5529412031173706,,,,
980,980,1.3543918132781982,0.20703108608722687,0.58984375,0.5882353186607361,,,,
981,981,1.4525686502456665,0.21393214166164398,0.6178385019302368,0.6181102395057678,,,,
982,982,1.4295482635498047,0.2161456197500229,0.58984375,0.58984375,,,,
983,983,1.3721915483474731,0.20301634073257446,0.5533853769302368,0.5529412031173706,,,,
984,984,1.4876877069473267,0.23396249115467072,0.5891927480697632,0.5840000510215759,,,,
985,985,1.4494879245758057,0.21755626797676086,0.5791015625,0.5776892900466919,,,,
986,986,1.4387470483779907,0.21017783880233765,0.5143229365348816,0.5118110179901123,,,,
987,987,1.3479962348937988,0.21354152262210846,0.56640625,0.5652174353599548,,,,
988,988,1.548662781715393,0.22291456162929535,0.5723090171813965,0.5697211027145386,,,,
989,989,1.4761416912078857,0.21276025474071503,0.573437511920929,0.5674603581428528,,,,
990,990,1.423352599143982,0.20961900055408478,0.5785156488418579,0.5737051963806152,,,,
991,991,1.4837446212768555,0.22753889858722687,0.591015636920929,0.5905511975288391,,,,
992,992,1.4514888525009155,0.2097654640674591,0.5818685293197632,0.5810276865959167,,,,
993,993,1.451353907585144,0.20369303226470947,0.5149739384651184,0.511904776096344,,,,
994,994,1.4400413036346436,0.20996077358722687,0.552734375,0.5511810779571533,,,,
995,995,1.3992589712142944,0.20833314955234528,0.5442708730697632,0.5433070659637451,,,,
996,996,1.3961126804351807,0.20960572361946106,0.5483940839767456,0.541832685470581,,,,
997,997,1.254251480102539,0.19173164665699005,0.5263671875,0.5256917476654053,,,,
998,998,1.4049421548843384,0.20787742733955383,0.5625,0.5607843399047852,,,,
999,999,1.4277230501174927,0.23300758004188538,0.6100260019302368,0.6086956858634949,,,,
1000,1000,1.3667995929718018,0.20312485098838806,0.5390625,0.539370059967041,1.2544100284576416,0.17659500241279602,0.484375,0.4842519760131836
1001,1001,1.437238335609436,0.21484355628490448,0.5885416865348816,0.5849802494049072,,,,
1002,1002,1.3418843746185303,0.19824205338954926,0.53125,0.529411792755127,,,,
1003,1003,1.4261475801467896,0.20876719057559967,0.544921875,0.5458167791366577,,,,
1004,1004,1.3803787231445312,0.19466134905815125,0.51953125,0.5176470875740051,,,,
1005,1005,1.37544584274292,0.20653200149536133,0.5572916269302368,0.5551180839538574,,,,
1006,1006,1.3543775081634521,0.20160581171512604,0.560546875,0.5612648725509644,,,,
1007,1007,1.4585355520248413,0.21803362667560577,0.5690103769302368,0.5640000104904175,,,,
1008,1008,1.4921423196792603,0.22899281978607178,0.5852864980697632,0.586614191532135,,,,
1009,1009,1.3571265935897827,0.20345038175582886,0.55078125,0.5472440719604492,,,,
1010,1010,1.4066166877746582,0.2107420563697815,0.5546875,0.5529412031173706,,,,
1011,1011,1.4703563451766968,0.22122381627559662,0.55078125,0.5515873432159424,,,,
1012,1012,1.4120697975158691,0.2089191973209381,0.5338541269302368,0.5333333611488342,,,,
1013,1013,1.570003628730774,0.23365864157676697,0.5924478769302368,0.591269850730896,,,,
1014,1014,1.3413532972335815,0.18578550219535828,0.509951651096344,0.5098814368247986,,,,
1015,1015,1.3808060884475708,0.21484360098838806,0.54296875,0.5433070659637451,,,,
1016,1016,1.422206997871399,0.20136697590351105,0.529296875,0.523809552192688,,,,
1017,1017,1.4179444313049316,0.19281676411628723,0.5133463144302368,0.511904776096344,,,,
1018,1018,1.363075852394104,0.1927083283662796,0.5164388418197632,0.5157480239868164,,,,
1019,1019,1.3631646633148193,0.19433583319187164,0.51806640625,0.5176470875740051,,,,
1020,1020,1.3844051361083984,0.19739572703838348,0.5266927480697632,0.5240000486373901,,,,
1021,1021,1.399697184562683,0.19633233547210693,0.5397135019302368,0.5396825671195984,,,,
1022,1022,1.4499099254608154,0.22591131925582886,0.5794271230697632,0.5770751237869263,,,,
1023,1023,1.3946654796600342,0.20572905242443085,0.5546875,0.5494071245193481,,,,
1024,1024,1.4527474641799927,0.2330944687128067,0.5729166865348816,0.5702810883522034,,,,
1025,1025,1.4301390647888184,0.21215268969535828,0.5182291865348816,0.5179283022880554,,,,
1026,1026,1.4072904586791992,0.20171430706977844,0.5289713740348816,0.523809552192688,,,,
1027,1027,1.3389211893081665,0.22102853655815125,0.568359375,0.5686274766921997,,,,
1028,1028,1.5074400901794434,0.2177082598209381,0.5361979007720947,0.5320000052452087,,,,
1029,1029,1.4919817447662354,0.23860664665699005,0.59765625,0.5960784554481506,,,,
1030,1030,1.2291284799575806,0.17513009905815125,0.470703125,0.4724409580230713,,,,
1031,1031,1.345051646232605,0.19140616059303284,0.515625,0.511904776096344,,,,
